"county","countyfips","year","age","population","migrationrate","netmigration"
"Grand",49,1990,"40_44",863,49.48,427
"Grand",49,1990,"45_49",871,49.02,427
"Grand",49,1990,"50_54",672,50.6,340
"Grand",49,1990,"55_59",407,62.41,254
"Grand",49,1990,"60_64",295,68.14,201
"Grand",49,1990,"65_69",323,21.98,71
"Grand",49,1990,"70_74",296,3.04,9
"Grand",49,1990,"75_79",185,-15.14,-28
"Gunnison",51,1990,"00_04",663,-4.07,-27
"Gunnison",51,1990,"05_09",596,11.74,70
"Gunnison",51,1990,"10_14",685,9.93,68
"Gunnison",51,1990,"15_19",639,94.21,602
"Gunnison",51,1990,"20_24",536,299.81,1607
"Gunnison",51,1990,"25_29",1193,20.12,240
"Gunnison",51,1990,"30_34",1500,-24.73,-371
"Gunnison",51,1990,"35_39",892,10.54,94
"Gunnison",51,1990,"40_44",950,10.42,99
"Gunnison",51,1990,"45_49",934,21.52,201
"Gunnison",51,1990,"50_54",757,14.13,107
"Gunnison",51,1990,"55_59",488,20.9,102
"Gunnison",51,1990,"60_64",344,15.7,54
"Gunnison",51,1990,"65_69",304,5.59,17
"Gunnison",51,1990,"70_74",247,8.5,21
"Gunnison",51,1990,"75_79",193,-13.99,-27
"Hinsdale",53,1990,"00_04",71,-32.39,-23
"Hinsdale",53,1990,"05_09",24,66.67,16
"Hinsdale",53,1990,"10_14",17,152.94,26
"Hinsdale",53,1990,"15_19",34,-8.82,-3
"Hinsdale",53,1990,"20_24",23,30.43,7
"Hinsdale",53,1990,"25_29",18,94.44,17
"Hinsdale",53,1990,"30_34",18,188.89,34
"Hinsdale",53,1990,"35_39",30,83.33,25
"Hinsdale",53,1990,"40_44",48,91.67,44
"Hinsdale",53,1990,"45_49",57,29.82,17
"Hinsdale",53,1990,"50_54",43,97.67,42
"Hinsdale",53,1990,"55_59",28,139.29,39
"Hinsdale",53,1990,"60_64",27,77.78,21
"Hinsdale",53,1990,"65_69",37,10.81,4
"Hinsdale",53,1990,"70_74",26,-11.54,-3
"Hinsdale",53,1990,"75_79",31,-61.29,-19
"Huerfano",55,1990,"00_04",293,15.7,46
"Huerfano",55,1990,"05_09",314,37.58,118
"Huerfano",55,1990,"10_14",359,42.34,152
"Huerfano",55,1990,"15_19",432,13.89,60
"Huerfano",55,1990,"20_24",475,-9.68,-46
"Huerfano",55,1990,"25_29",411,6.33,26
"Huerfano",55,1990,"30_34",232,91.38,212
"Huerfano",55,1990,"35_39",304,90.13,274
"Huerfano",55,1990,"40_44",385,77.66,299
"Huerfano",55,1990,"45_49",422,47.39,200
"Huerfano",55,1990,"50_54",361,62.33,225
"Huerfano",55,1990,"55_59",331,56.8,188
"Huerfano",55,1990,"60_64",274,55.11,151
"Huerfano",55,1990,"65_69",257,28.02,72
"Huerfano",55,1990,"70_74",299,6.69,20
"Huerfano",55,1990,"75_79",257,12.45,32
"Jackson",57,1990,"00_04",74,14.86,11
"Jackson",57,1990,"05_09",93,13.98,13
"Jackson",57,1990,"10_14",115,4.35,5
"Jackson",57,1990,"15_19",108,12.04,13
"Jackson",57,1990,"20_24",123,-57.72,-71
"Jackson",57,1990,"25_29",97,-34.02,-33
"Jackson",57,1990,"30_34",96,-2.08,-2
"Jackson",57,1990,"35_39",112,16.07,18
"Jackson",57,1990,"40_44",138,-2.17,-3
"Jackson",57,1990,"45_49",135,6.67,9
"Jackson",57,1990,"50_54",126,-8.73,-11
"Jackson",57,1990,"55_59",112,3.57,4
"Jackson",57,1990,"60_64",92,-8.7,-8
"Jackson",57,1990,"65_69",81,-18.52,-15
"Jackson",57,1990,"70_74",74,-17.57,-13
"Jackson",57,1990,"75_79",42,-16.67,-7
"Jefferson",59,1990,"00_04",28545,15.88,4533
"Jefferson",59,1990,"05_09",32068,14.85,4761
"Jefferson",59,1990,"10_14",33741,17.58,5930
"Jefferson",59,1990,"15_19",33690,8.97,3023
"Jefferson",59,1990,"20_24",30855,-4.48,-1383
"Jefferson",59,1990,"25_29",29238,14.47,4230
"Jefferson",59,1990,"30_34",25820,45.18,11665
"Jefferson",59,1990,"35_39",36731,28.08,10314
"Jefferson",59,1990,"40_44",43740,14.79,6470
"Jefferson",59,1990,"45_49",42705,8.12,3469
"Jefferson",59,1990,"50_54",38765,0.64,248
"Jefferson",59,1990,"55_59",28481,-4.14,-1179
"Jefferson",59,1990,"60_64",21061,-8.59,-1810
"Jefferson",59,1990,"65_69",16743,-7.88,-1320
"Jefferson",59,1990,"70_74",13302,-2.59,-344
"Jefferson",59,1990,"75_79",9861,6.23,614
"Kiowa",61,1990,"00_04",109,-11.01,-12
"Kiowa",61,1990,"05_09",84,34.52,29
"Kiowa",61,1990,"10_14",102,11.76,12
"Kiowa",61,1990,"15_19",153,-11.76,-18
"Kiowa",61,1990,"20_24",147,-48.3,-71
"Kiowa",61,1990,"25_29",107,-21.5,-23
"Kiowa",61,1990,"30_34",45,40,18
"Kiowa",61,1990,"35_39",111,14.41,16
"Kiowa",61,1990,"40_44",120,0.83,1
"Kiowa",61,1990,"45_49",147,-12.24,-18
"Kiowa",61,1990,"50_54",102,0,0
"Kiowa",61,1990,"55_59",73,13.7,10
"Kiowa",61,1990,"60_64",91,-6.59,-6
"Kiowa",61,1990,"65_69",64,-4.69,-3
"Kiowa",61,1990,"70_74",76,-21.05,-16
"Kiowa",61,1990,"75_79",74,-14.86,-11
"Kit Carson",63,1990,"00_04",435,11.49,50
"Kit Carson",63,1990,"05_09",492,18.29,90
"Kit Carson",63,1990,"10_14",561,14.62,82
"Kit Carson",63,1990,"15_19",618,-1.94,-12
"Kit Carson",63,1990,"20_24",581,-29.78,-173
"Kit Carson",63,1990,"25_29",463,-1.3,-6
"Kit Carson",63,1990,"30_34",279,72.76,203
"Kit Carson",63,1990,"35_39",466,49.14,229
"Kit Carson",63,1990,"40_44",608,10.36,63
"Kit Carson",63,1990,"45_49",501,5.79,29
"Kit Carson",63,1990,"50_54",461,-0.43,-2
"Kit Carson",63,1990,"55_59",372,15.05,56
"Kit Carson",63,1990,"60_64",339,6.49,22
"Kit Carson",63,1990,"65_69",299,-1,-3
"Kit Carson",63,1990,"70_74",291,-6.19,-18
"Kit Carson",63,1990,"75_79",267,-12.73,-34
"Lake",65,1990,"00_04",794,-21.66,-172
"Lake",65,1990,"05_09",499,22.24,111
"Lake",65,1990,"10_14",510,9.02,46
"Lake",65,1990,"15_19",515,17.86,92
"Lake",65,1990,"20_24",420,79.76,335
"Lake",65,1990,"25_29",423,75.41,319
"Lake",65,1990,"30_34",417,58.75,245
"Lake",65,1990,"35_39",571,5.6,32
"Lake",65,1990,"40_44",564,10.11,57
"Lake",65,1990,"45_49",597,5.36,32
"Lake",65,1990,"50_54",431,0.23,1
"Lake",65,1990,"55_59",267,7.87,21
"Lake",65,1990,"60_64",295,1.02,3
"Lake",65,1990,"65_69",222,-14.86,-33
"Lake",65,1990,"70_74",172,-22.09,-38
"Lake",65,1990,"75_79",142,-35.21,-50
"La Plata",67,1990,"00_04",3348,-32.89,-1101
"La Plata",67,1990,"05_09",2156,27.88,601
"La Plata",67,1990,"10_14",2264,33.92,768
"La Plata",67,1990,"15_19",2564,52.93,1357
"La Plata",67,1990,"20_24",2230,93,2074
"La Plata",67,1990,"25_29",2821,4.4,124
"La Plata",67,1990,"30_34",3009,-10.6,-319
"La Plata",67,1990,"35_39",2180,51.61,1125
"La Plata",67,1990,"40_44",2729,44.23,1207
"La Plata",67,1990,"45_49",3116,33.22,1035
"La Plata",67,1990,"50_54",2483,29.6,735
"La Plata",67,1990,"55_59",1682,35.79,602
"La Plata",67,1990,"60_64",1253,28.25,354
"La Plata",67,1990,"65_69",1062,21.09,224
"La Plata",67,1990,"70_74",1038,4.53,47
"La Plata",67,1990,"75_79",861,-4.88,-42
"Larimer",69,1990,"00_04",13235,15.41,2040
"Larimer",69,1990,"05_09",13587,21.59,2934
"Larimer",69,1990,"10_14",13758,29.94,4119
"Larimer",69,1990,"15_19",14097,46.61,6570
"Larimer",69,1990,"20_24",12470,105.06,13101
"Larimer",69,1990,"25_29",14880,29.56,4398
"Larimer",69,1990,"30_34",18586,-8.98,-1669
"Larimer",69,1990,"35_39",15557,26.19,4075
"Larimer",69,1990,"40_44",17640,22.96,4050
"Larimer",69,1990,"45_49",17102,17.91,3063
"Larimer",69,1990,"50_54",13885,15.41,2140
"Larimer",69,1990,"55_59",9812,14.99,1471
"Larimer",69,1990,"60_64",6870,16.49,1133
"Larimer",69,1990,"65_69",5666,20.54,1164
"Larimer",69,1990,"70_74",4977,21.22,1056
"Larimer",69,1990,"75_79",4495,11.1,499
"Las Animas",71,1990,"00_04",771,10.25,79
"Las Animas",71,1990,"05_09",880,19.32,170
"Las Animas",71,1990,"10_14",892,27.13,242
"Las Animas",71,1990,"15_19",965,15.44,149
"Las Animas",71,1990,"20_24",1053,-28.49,-300
"Las Animas",71,1990,"25_29",1065,-32.02,-341
"Las Animas",71,1990,"30_34",719,11.82,85
"Las Animas",71,1990,"35_39",775,29.81,231
"Las Animas",71,1990,"40_44",839,34.8,292
"Las Animas",71,1990,"45_49",971,23.79,231
"Las Animas",71,1990,"50_54",891,28.17,251
"Las Animas",71,1990,"55_59",647,33.69,218
"Las Animas",71,1990,"60_64",599,29.22,175
"Las Animas",71,1990,"65_69",552,19.93,110
"Las Animas",71,1990,"70_74",628,10.03,63
"Las Animas",71,1990,"75_79",561,-2.85,-16
"Lincoln",73,1990,"00_04",379,-19.26,-73
"Lincoln",73,1990,"05_09",281,39.15,110
"Lincoln",73,1990,"10_14",361,32.41,117
"Lincoln",73,1990,"15_19",398,9.3,37
"Lincoln",73,1990,"20_24",304,-1.64,-5
"Lincoln",73,1990,"25_29",267,56.18,150
"Lincoln",73,1990,"30_34",187,145.45,272
"Lincoln",73,1990,"35_39",337,67.36,227
"Lincoln",73,1990,"40_44",372,62.9,234
"Lincoln",73,1990,"45_49",312,45.51,142
"Lincoln",73,1990,"50_54",249,29.32,73
"Lincoln",73,1990,"55_59",266,21.8,58
"Lincoln",73,1990,"60_64",229,5.24,12
"Lincoln",73,1990,"65_69",231,1.3,3
"Lincoln",73,1990,"70_74",185,1.08,2
"Lincoln",73,1990,"75_79",205,-17.07,-35
"Logan",75,1990,"00_04",1776,-26.91,-478
"Logan",75,1990,"05_09",1208,13.91,168
"Logan",75,1990,"10_14",1218,20.85,254
"Logan",75,1990,"15_19",1397,28.56,399
"Logan",75,1990,"20_24",1279,8.84,113
"Logan",75,1990,"25_29",1354,-6.57,-89
"Logan",75,1990,"30_34",930,35.91,334
"Logan",75,1990,"35_39",1215,34.16,415
"Logan",75,1990,"40_44",1406,20.06,282
"Logan",75,1990,"45_49",1276,17.16,219
"Logan",75,1990,"50_54",1062,14.22,151
"Logan",75,1990,"55_59",909,2.42,22
"Logan",75,1990,"60_64",799,7.13,57
"Logan",75,1990,"65_69",732,3.96,29
"Logan",75,1990,"70_74",746,-1.61,-12
"Logan",75,1990,"75_79",639,3.13,20
"Mesa",77,1990,"00_04",6298,16.35,1030
"Mesa",77,1990,"05_09",6439,23.78,1531
"Mesa",77,1990,"10_14",6721,28.36,1906
"Mesa",77,1990,"15_19",7409,23.55,1745
"Mesa",77,1990,"20_24",7003,4.71,330
"Mesa",77,1990,"25_29",6714,-0.88,-59
"Mesa",77,1990,"30_34",5313,24.07,1279
"Mesa",77,1990,"35_39",6048,39.62,2396
"Mesa",77,1990,"40_44",7729,24.56,1898
"Mesa",77,1990,"45_49",7739,20.09,1555
"Mesa",77,1990,"50_54",6491,20.55,1334
"Mesa",77,1990,"55_59",4915,20.43,1004
"Mesa",77,1990,"60_64",3901,28.3,1104
"Mesa",77,1990,"65_69",3473,34.98,1215
"Mesa",77,1990,"70_74",3687,24.49,903
"Mesa",77,1990,"75_79",3343,16.09,538
"Mineral",79,1990,"00_04",101,-63.37,-64
"Mineral",79,1990,"05_09",37,37.84,14
"Mineral",79,1990,"10_14",49,16.33,8
"Mineral",79,1990,"15_19",34,11.76,4
"Mineral",79,1990,"20_24",27,7.41,2
"Mineral",79,1990,"25_29",21,71.43,15
"Mineral",79,1990,"30_34",15,126.67,19
"Mineral",79,1990,"35_39",54,27.78,15
"Mineral",79,1990,"40_44",51,37.25,19
"Mineral",79,1990,"45_49",50,40,20
"Mineral",79,1990,"50_54",36,100,36
"Mineral",79,1990,"55_59",30,123.33,37
"Mineral",79,1990,"60_64",43,46.51,20
"Mineral",79,1990,"65_69",29,65.52,19
"Mineral",79,1990,"70_74",32,21.88,7
"Mineral",79,1990,"75_79",38,-10.53,-4
"Moffat",81,1990,"00_04",875,1.71,15
"Moffat",81,1990,"05_09",729,28.67,209
"Moffat",81,1990,"10_14",989,20.53,203
"Moffat",81,1990,"15_19",1119,-3.57,-40
"Moffat",81,1990,"20_24",1044,-26.05,-272
"Moffat",81,1990,"25_29",773,3.88,30
"Moffat",81,1990,"30_34",524,55.73,292
"Moffat",81,1990,"35_39",791,30.59,242
"Moffat",81,1990,"40_44",1150,10.61,122
"Moffat",81,1990,"45_49",1130,2.57,29
"Moffat",81,1990,"50_54",845,2.25,19
"Moffat",81,1990,"55_59",642,7.32,47
"Moffat",81,1990,"60_64",457,-3.28,-15
"Moffat",81,1990,"65_69",392,-4.34,-17
"Moffat",81,1990,"70_74",332,-5.42,-18
"Moffat",81,1990,"75_79",213,-3.29,-7
"Montezuma",83,1990,"00_04",1635,0.06,1
"Montezuma",83,1990,"05_09",1506,16.8,253
"Montezuma",83,1990,"10_14",1588,22.61,359
"Montezuma",83,1990,"15_19",1688,3.91,66
"Montezuma",83,1990,"20_24",1689,-32.62,-551
"Montezuma",83,1990,"25_29",1292,-6.11,-79
"Montezuma",83,1990,"30_34",869,66.17,575
"Montezuma",83,1990,"35_39",1158,46.11,534
"Montezuma",83,1990,"40_44",1476,29.07,429
"Montezuma",83,1990,"45_49",1473,31.5,464
"Montezuma",83,1990,"50_54",1257,32.38,407
"Montezuma",83,1990,"55_59",954,42.45,405
"Montezuma",83,1990,"60_64",787,39.77,313
"Montezuma",83,1990,"65_69",751,30.63,230
"Montezuma",83,1990,"70_74",721,16.78,121
"Montezuma",83,1990,"75_79",594,9.6,57
"Montrose",85,1990,"00_04",2218,2.8,62
"Montrose",85,1990,"05_09",1802,37.85,682
"Montrose",85,1990,"10_14",1639,53.57,878
"Montrose",85,1990,"15_19",2087,22.66,473
"Montrose",85,1990,"20_24",1995,-21.9,-437
"Montrose",85,1990,"25_29",1525,10.16,155
"Montrose",85,1990,"30_34",994,97.08,965
"Montrose",85,1990,"35_39",1411,66.69,941
"Montrose",85,1990,"40_44",1764,50.06,883
"Montrose",85,1990,"45_49",1838,39.66,729
"Montrose",85,1990,"50_54",1785,26.55,474
"Montrose",85,1990,"55_59",1412,36.47,515
"Montrose",85,1990,"60_64",1288,30.43,392
"Montrose",85,1990,"65_69",1070,30.47,326
"Montrose",85,1990,"70_74",999,22.72,227
"Montrose",85,1990,"75_79",981,9.07,89
"Morgan",87,1990,"00_04",2323,-0.65,-15
"Morgan",87,1990,"05_09",1999,16.46,329
"Morgan",87,1990,"10_14",1870,19.84,371
"Morgan",87,1990,"15_19",1952,10.6,207
"Morgan",87,1990,"20_24",1791,-12.12,-217
"Morgan",87,1990,"25_29",1455,17.11,249
"Morgan",87,1990,"30_34",1195,54.73,654
"Morgan",87,1990,"35_39",1617,26.28,425
"Morgan",87,1990,"40_44",1778,17.66,314
"Morgan",87,1990,"45_49",1618,12.36,200
"Morgan",87,1990,"50_54",1280,12.19,156
"Morgan",87,1990,"55_59",961,14.57,140
"Morgan",87,1990,"60_64",961,10.61,102
"Morgan",87,1990,"65_69",895,2.79,25
"Morgan",87,1990,"70_74",812,2.83,23
"Morgan",87,1990,"75_79",689,1.6,11
"Otero",89,1990,"00_04",1248,4.73,59
"Otero",89,1990,"05_09",1540,-4.35,-67
"Otero",89,1990,"10_14",1511,4.57,69
"Otero",89,1990,"15_19",1649,4.12,68
"Otero",89,1990,"20_24",1700,-31.94,-543
"Otero",89,1990,"25_29",1533,-31.44,-482
"Otero",89,1990,"30_34",1022,4.99,51
"Otero",89,1990,"35_39",1255,7.25,91
"Otero",89,1990,"40_44",1365,6.37,87
"Otero",89,1990,"45_49",1425,3.65,52
"Otero",89,1990,"50_54",1172,9.13,107
"Otero",89,1990,"55_59",979,4.6,45
"Otero",89,1990,"60_64",903,7.97,72
"Otero",89,1990,"65_69",846,6.86,58
"Otero",89,1990,"70_74",780,7.82,61
"Otero",89,1990,"75_79",647,-0.46,-3
"Ouray",91,1990,"00_04",206,-12.62,-26
"Ouray",91,1990,"05_09",138,73.91,102
"Ouray",91,1990,"10_14",134,104.48,140
"Ouray",91,1990,"15_19",159,39.62,63
"Ouray",91,1990,"20_24",198,-57.07,-113
"Ouray",91,1990,"25_29",107,62.62,67
"Ouray",91,1990,"30_34",68,192.65,131
"Ouray",91,1990,"35_39",128,115.63,148
"Ouray",91,1990,"40_44",165,126.67,209
"Ouray",91,1990,"45_49",180,107.22,193
"Ouray",91,1990,"50_54",246,52.44,129
"Ouray",91,1990,"55_59",186,69.89,130
"Ouray",91,1990,"60_64",144,60.42,87
"Ouray",91,1990,"65_69",114,47.37,54
"Ouray",91,1990,"70_74",117,11.97,14
"Ouray",91,1990,"75_79",102,-22.55,-23
"Park",93,1990,"00_04",686,22.59,155
"Park",93,1990,"05_09",552,79.35,438
"Park",93,1990,"10_14",496,100.6,499
"Park",93,1990,"15_19",614,47.07,289
"Park",93,1990,"20_24",608,-21.05,-128
"Park",93,1990,"25_29",392,62.76,246
"Park",93,1990,"30_34",170,482.94,821
"Park",93,1990,"35_39",469,219.62,1030
"Park",93,1990,"40_44",775,129.03,1000
"Park",93,1990,"45_49",827,99.88,826
"Park",93,1990,"50_54",777,76.58,595
"Park",93,1990,"55_59",538,71.19,383
"Park",93,1990,"60_64",333,80.48,268
"Park",93,1990,"65_69",282,56.03,158
"Park",93,1990,"70_74",254,29.53,75
"Park",93,1990,"75_79",209,-19.62,-41
"Phillips",95,1990,"00_04",355,-13.8,-49
"Phillips",95,1990,"05_09",257,31.13,80
"Phillips",95,1990,"10_14",278,25.54,71
"Phillips",95,1990,"15_19",333,-8.71,-29
"Phillips",95,1990,"20_24",298,-39.6,-118
"Phillips",95,1990,"25_29",262,-20.99,-55
"Phillips",95,1990,"30_34",152,53.95,82
"Phillips",95,1990,"35_39",252,20.63,52
"Phillips",95,1990,"40_44",318,16.04,51
"Phillips",95,1990,"45_49",296,7.43,22
"Phillips",95,1990,"50_54",252,0.4,1
"Phillips",95,1990,"55_59",199,8.04,16
"Phillips",95,1990,"60_64",196,6.12,12
"Phillips",95,1990,"65_69",215,0,0
"Phillips",95,1990,"70_74",205,-6.83,-14
"Phillips",95,1990,"75_79",168,0.6,1
"Pitkin",97,1990,"00_04",790,-18.35,-145
"Pitkin",97,1990,"05_09",749,-4.67,-35
"Pitkin",97,1990,"10_14",729,12.76,93
"Pitkin",97,1990,"15_19",653,3.22,21
"Pitkin",97,1990,"20_24",498,96.59,481
"Pitkin",97,1990,"25_29",426,250,1065
"Pitkin",97,1990,"30_34",1039,50.53,525
"Pitkin",97,1990,"35_39",1474,-3.32,-49
"Pitkin",97,1990,"40_44",1597,-4.88,-78
"Pitkin",97,1990,"45_49",1741,-6.09,-106
"Pitkin",97,1990,"50_54",1524,-0.79,-12
"Pitkin",97,1990,"55_59",1004,8.37,84
"Pitkin",97,1990,"60_64",568,8.63,49
"Pitkin",97,1990,"65_69",411,6.57,27
"Pitkin",97,1990,"70_74",312,-0.32,-1
"Pitkin",97,1990,"75_79",210,-12.38,-26
"Prowers",99,1990,"00_04",1839,-38.39,-706
"Prowers",99,1990,"05_09",1081,11.75,127
"Prowers",99,1990,"10_14",1109,9.2,102
"Prowers",99,1990,"15_19",1236,2.51,31
"Prowers",99,1990,"20_24",1169,-9.41,-110
"Prowers",99,1990,"25_29",1038,-12.52,-130
"Prowers",99,1990,"30_34",721,22.75,164
"Prowers",99,1990,"35_39",933,5.36,50
"Prowers",99,1990,"40_44",1030,0.39,4
"Prowers",99,1990,"45_49",954,1.89,18
"Prowers",99,1990,"50_54",910,-8.13,-74
"Prowers",99,1990,"55_59",622,-3.7,-23
"Prowers",99,1990,"60_64",537,-1.49,-8
"Prowers",99,1990,"65_69",509,-8.64,-44
"Prowers",99,1990,"70_74",441,3.63,16
"Prowers",99,1990,"75_79",391,-7.67,-30
"Pueblo",101,1990,"00_04",8300,15.08,1252
"Pueblo",101,1990,"05_09",8747,17.64,1543
"Pueblo",101,1990,"10_14",8610,18.61,1602
"Pueblo",101,1990,"15_19",9349,15.41,1441
"Pueblo",101,1990,"20_24",9092,0.58,53
"Pueblo",101,1990,"25_29",8912,-3.92,-349
"Pueblo",101,1990,"30_34",7587,17.46,1325
"Pueblo",101,1990,"35_39",8529,20.19,1722
"Pueblo",101,1990,"40_44",9384,14.49,1360
"Pueblo",101,1990,"45_49",9096,13.5,1228
"Pueblo",101,1990,"50_54",8205,9.17,752
"Pueblo",101,1990,"55_59",5893,13.39,789
"Pueblo",101,1990,"60_64",5215,13.5,704
"Pueblo",101,1990,"65_69",5152,10.87,560
"Pueblo",101,1990,"70_74",5220,7.22,377
"Pueblo",101,1990,"75_79",4416,3.37,149
"Rio Blanco",103,1990,"00_04",377,-10.08,-38
"Rio Blanco",103,1990,"05_09",362,2.49,9
"Rio Blanco",103,1990,"10_14",463,13.61,63
"Rio Blanco",103,1990,"15_19",529,14.37,76
"Rio Blanco",103,1990,"20_24",543,-46.96,-255
"Rio Blanco",103,1990,"25_29",510,-40,-204
"Rio Blanco",103,1990,"30_34",339,4.42,15
"Rio Blanco",103,1990,"35_39",402,9.7,39
"Rio Blanco",103,1990,"40_44",549,-2.55,-14
"Rio Blanco",103,1990,"45_49",538,-4.09,-22
"Rio Blanco",103,1990,"50_54",451,-5.76,-26
"Rio Blanco",103,1990,"55_59",350,-7.14,-25
"Rio Blanco",103,1990,"60_64",296,-9.12,-27
"Rio Blanco",103,1990,"65_69",225,-12.44,-28
"Rio Blanco",103,1990,"70_74",206,-13.11,-27
"Rio Blanco",103,1990,"75_79",143,-3.5,-5
"Rio Grande",105,1990,"00_04",845,2.49,21
"Rio Grande",105,1990,"05_09",838,10.14,85
"Rio Grande",105,1990,"10_14",855,21.05,180
"Rio Grande",105,1990,"15_19",960,5.21,50
"Rio Grande",105,1990,"20_24",924,-29.33,-271
"Rio Grande",105,1990,"25_29",792,-19.57,-155
"Rio Grande",105,1990,"30_34",541,26.43,143
"Rio Grande",105,1990,"35_39",687,25.91,178
"Rio Grande",105,1990,"40_44",821,15.96,131
"Rio Grande",105,1990,"45_49",789,22.94,181
"Rio Grande",105,1990,"50_54",675,16.74,113
"Rio Grande",105,1990,"55_59",568,19.89,113
"Rio Grande",105,1990,"60_64",454,18.72,85
"Rio Grande",105,1990,"65_69",445,17.53,78
"Rio Grande",105,1990,"70_74",396,6.31,25
"Rio Grande",105,1990,"75_79",337,10.39,35
"Routt",107,1990,"00_04",913,19.28,176
"Routt",107,1990,"05_09",907,34.95,317
"Routt",107,1990,"10_14",1031,32.3,333
"Routt",107,1990,"15_19",1112,23.74,264
"Routt",107,1990,"20_24",983,55.34,544
"Routt",107,1990,"25_29",856,107.01,916
"Routt",107,1990,"30_34",1051,60.42,635
"Routt",107,1990,"35_39",1276,33.93,433
"Routt",107,1990,"40_44",1661,28.3,470
"Routt",107,1990,"45_49",1876,16.36,307
"Routt",107,1990,"50_54",1414,14.5,205
"Routt",107,1990,"55_59",733,16.78,123
"Routt",107,1990,"60_64",528,9.85,52
"Routt",107,1990,"65_69",355,-1.97,-7
"Routt",107,1990,"70_74",286,-13.99,-40
"Routt",107,1990,"75_79",246,-22.76,-56
"Saguache",109,1990,"00_04",376,7.18,27
"Saguache",109,1990,"05_09",391,20.2,79
"Saguache",109,1990,"10_14",381,29.4,112
"Saguache",109,1990,"15_19",444,16.67,74
"Saguache",109,1990,"20_24",418,-30.62,-128
"Saguache",109,1990,"25_29",341,-14.08,-48
"Saguache",109,1990,"30_34",257,28.79,74
"Saguache",109,1990,"35_39",344,33.72,116
"Saguache",109,1990,"40_44",354,31.64,112
"Saguache",109,1990,"45_49",376,40.43,152
"Saguache",109,1990,"50_54",311,51.77,161
"Saguache",109,1990,"55_59",237,58.23,138
"Saguache",109,1990,"60_64",177,37.29,66
"Saguache",109,1990,"65_69",144,40.97,59
"Saguache",109,1990,"70_74",153,3.92,6
"Saguache",109,1990,"75_79",154,-6.49,-10
"San Juan",111,1990,"00_04",90,-71.11,-64
"San Juan",111,1990,"05_09",46,-45.65,-21
"San Juan",111,1990,"10_14",45,-28.89,-13
"San Juan",111,1990,"15_19",79,-50.63,-40
"San Juan",111,1990,"20_24",65,-53.85,-35
"San Juan",111,1990,"25_29",47,-36.17,-17
"San Juan",111,1990,"30_34",38,-5.26,-2
"San Juan",111,1990,"35_39",44,-18.18,-8
"San Juan",111,1990,"40_44",74,-25.68,-19
"San Juan",111,1990,"45_49",104,-34.62,-36
"San Juan",111,1990,"50_54",75,14.67,11
"San Juan",111,1990,"55_59",40,10,4
"San Juan",111,1990,"60_64",37,-24.32,-9
"San Juan",111,1990,"65_69",31,-58.06,-18
"San Juan",111,1990,"70_74",17,-35.29,-6
"San Juan",111,1990,"75_79",22,-54.55,-12
"San Miguel",113,1990,"00_04",279,5.73,16
"San Miguel",113,1990,"05_09",263,28.14,74
"San Miguel",113,1990,"10_14",264,17.8,47
"San Miguel",113,1990,"15_19",272,22.43,61
"San Miguel",113,1990,"20_24",211,154.03,325
"San Miguel",113,1990,"25_29",160,435,696
"San Miguel",113,1990,"30_34",276,155.8,430
"San Miguel",113,1990,"35_39",401,62.34,250
"San Miguel",113,1990,"40_44",446,43.72,195
"San Miguel",113,1990,"45_49",519,20.23,105
"San Miguel",113,1990,"50_54",430,33.95,146
"San Miguel",113,1990,"55_59",255,40.78,104
"San Miguel",113,1990,"60_64",117,43.59,51
"San Miguel",113,1990,"65_69",83,21.69,18
"San Miguel",113,1990,"70_74",81,-34.57,-28
"San Miguel",113,1990,"75_79",55,-34.55,-19
"Sedgwick",115,1990,"00_04",392,-60.46,-237
"Sedgwick",115,1990,"05_09",144,21.53,31
"Sedgwick",115,1990,"10_14",135,27.41,37
"Sedgwick",115,1990,"15_19",176,3.41,6
"Sedgwick",115,1990,"20_24",215,-42.79,-92
"Sedgwick",115,1990,"25_29",178,-28.09,-50
"Sedgwick",115,1990,"30_34",90,72.22,65
"Sedgwick",115,1990,"35_39",117,32.48,38
"Sedgwick",115,1990,"40_44",200,2,4
"Sedgwick",115,1990,"45_49",194,4.64,9
"Sedgwick",115,1990,"50_54",178,-2.25,-4
"Sedgwick",115,1990,"55_59",125,19.2,24
"Sedgwick",115,1990,"60_64",136,19.12,26
"Sedgwick",115,1990,"65_69",147,12.93,19
"Sedgwick",115,1990,"70_74",126,8.73,11
"Sedgwick",115,1990,"75_79",118,8.47,10
"Summit",117,1990,"00_04",1177,15.12,178
"Summit",117,1990,"05_09",1016,21.46,218
"Summit",117,1990,"10_14",960,20.1,193
"Summit",117,1990,"15_19",764,77.62,593
"Summit",117,1990,"20_24",608,457.89,2784
"Summit",117,1990,"25_29",593,531.53,3152
"Summit",117,1990,"30_34",1390,104.24,1449
"Summit",117,1990,"35_39",1972,23.02,454
"Summit",117,1990,"40_44",1932,20.13,389
"Summit",117,1990,"45_49",1613,20.02,323
"Summit",117,1990,"50_54",1068,42.6,455
"Summit",117,1990,"55_59",587,64.05,376
"Summit",117,1990,"60_64",384,60.94,234
"Summit",117,1990,"65_69",295,46.1,136
"Summit",117,1990,"70_74",280,-14.29,-40
"Summit",117,1990,"75_79",140,-28.57,-40
