county,countyfips,year,Attribute,value,age,datatype
Crowley,25,1990,Pop_50_54,269,50_54,Pop
Crowley,25,1990,Pop_55_59,181,55_59,Pop
Crowley,25,1990,Pop_60_64,137,60_64,Pop
Crowley,25,1990,Pop_65_69,139,65_69,Pop
Crowley,25,1990,Pop_70_74,135,70_74,Pop
Custer,27,1990,MR_00_04,20.3,00_04,MR_
Custer,27,1990,MR_05_09,77.6,05_09,MR_
Custer,27,1990,MR_10_14,92.9,10_14,MR_
Custer,27,1990,MR_15_19,37.9,15_19,MR_
Custer,27,1990,MR_20_24,-40.8,20_24,MR_
Custer,27,1990,MR_25_29,-16,25_29,MR_
Custer,27,1990,MR_30_34,260.5,30_34,MR_
Custer,27,1990,MR_35_39,147.6,35_39,MR_
Custer,27,1990,MR_40_44,128.8,40_44,MR_
Custer,27,1990,MR_45_49,127.2,45_49,MR_
Custer,27,1990,MR_50_54,143.5,50_54,MR_
Custer,27,1990,MR_55_59,129.6,55_59,MR_
Custer,27,1990,MR_60_64,102.1,60_64,MR_
Custer,27,1990,MR_65_69,87.6,65_69,MR_
Custer,27,1990,MR_70_74,26.4,70_74,MR_
Custer,27,1990,Mig_00_04,34,00_04,Mig
Custer,27,1990,Mig_05_09,93,05_09,Mig
Custer,27,1990,Mig_10_14,112,10_14,Mig
Custer,27,1990,Mig_15_19,55,15_19,Mig
Custer,27,1990,Mig_20_24,-70,20_24,Mig
Custer,27,1990,Mig_25_29,-19,25_29,Mig
Custer,27,1990,Mig_30_34,106,30_34,Mig
Custer,27,1990,Mig_35_39,151,35_39,Mig
Custer,27,1990,Mig_40_44,177,40_44,Mig
Custer,27,1990,Mig_45_49,202,45_49,Mig
Custer,27,1990,Mig_50_54,196,50_54,Mig
Custer,27,1990,Mig_55_59,159,55_59,Mig
Custer,27,1990,Mig_60_64,127,60_64,Mig
Custer,27,1990,Mig_65_69,100,65_69,Mig
Custer,27,1990,Mig_70_74,28,70_74,Mig
Custer,27,1990,Pop_00_04,169,00_04,Pop
Custer,27,1990,Pop_05_09,120,05_09,Pop
Custer,27,1990,Pop_10_14,121,10_14,Pop
Custer,27,1990,Pop_15_19,145,15_19,Pop
Custer,27,1990,Pop_20_24,171,20_24,Pop
Custer,27,1990,Pop_25_29,119,25_29,Pop
Custer,27,1990,Pop_30_34,40,30_34,Pop
Custer,27,1990,Pop_35_39,102,35_39,Pop
Custer,27,1990,Pop_40_44,137,40_44,Pop
Custer,27,1990,Pop_45_49,158,45_49,Pop
Custer,27,1990,Pop_50_54,137,50_54,Pop
Custer,27,1990,Pop_55_59,122,55_59,Pop
Custer,27,1990,Pop_60_64,125,60_64,Pop
Custer,27,1990,Pop_65_69,114,65_69,Pop
Custer,27,1990,Pop_70_74,108,70_74,Pop
Delta,29,1990,MR_00_04,9.5,00_04,MR_
Delta,29,1990,MR_05_09,33.4,05_09,MR_
Delta,29,1990,MR_10_14,53.2,10_14,MR_
Delta,29,1990,MR_15_19,16.9,15_19,MR_
Delta,29,1990,MR_20_24,-26.2,20_24,MR_
Delta,29,1990,MR_25_29,-2.8,25_29,MR_
Delta,29,1990,MR_30_34,72.2,30_34,MR_
Delta,29,1990,MR_35_39,69.2,35_39,MR_
Delta,29,1990,MR_40_44,55.7,40_44,MR_
Delta,29,1990,MR_45_49,46.3,45_49,MR_
Delta,29,1990,MR_50_54,47.7,50_54,MR_
Delta,29,1990,MR_55_59,47.9,55_59,MR_
Delta,29,1990,MR_60_64,55,60_64,MR_
Delta,29,1990,MR_65_69,64.4,65_69,MR_
Delta,29,1990,MR_70_74,25.9,70_74,MR_
Delta,29,1990,Mig_00_04,144,00_04,Mig
Delta,29,1990,Mig_05_09,454,05_09,Mig
Delta,29,1990,Mig_10_14,697,10_14,Mig
Delta,29,1990,Mig_15_19,264,15_19,Mig
Delta,29,1990,Mig_20_24,-400,20_24,Mig
Delta,29,1990,Mig_25_29,-36,25_29,Mig
Delta,29,1990,Mig_30_34,586,30_34,Mig
Delta,29,1990,Mig_35_39,742,35_39,Mig
Delta,29,1990,Mig_40_44,742,40_44,Mig
Delta,29,1990,Mig_45_49,669,45_49,Mig
Delta,29,1990,Mig_50_54,651,50_54,Mig
Delta,29,1990,Mig_55_59,537,55_59,Mig
Delta,29,1990,Mig_60_64,556,60_64,Mig
Delta,29,1990,Mig_65_69,591,65_69,Mig
Delta,29,1990,Mig_70_74,267,70_74,Mig
Delta,29,1990,Pop_00_04,1523,00_04,Pop
Delta,29,1990,Pop_05_09,1357,05_09,Pop
Delta,29,1990,Pop_10_14,1308,10_14,Pop
Delta,29,1990,Pop_15_19,1562,15_19,Pop
Delta,29,1990,Pop_20_24,1524,20_24,Pop
Delta,29,1990,Pop_25_29,1296,25_29,Pop
Delta,29,1990,Pop_30_34,812,30_34,Pop
Delta,29,1990,Pop_35_39,1073,35_39,Pop
Delta,29,1990,Pop_40_44,1331,40_44,Pop
Delta,29,1990,Pop_45_49,1445,45_49,Pop
Delta,29,1990,Pop_50_54,1362,50_54,Pop
Delta,29,1990,Pop_55_59,1120,55_59,Pop
Delta,29,1990,Pop_60_64,1010,60_64,Pop
Delta,29,1990,Pop_65_69,917,65_69,Pop
Delta,29,1990,Pop_70_74,1031,70_74,Pop
State Total,0,1990,MR_00_04,7.1,00_04,MR_
State Total,0,1990,MR_05_09,16.9,05_09,MR_
State Total,0,1990,MR_10_14,15.4,10_14,MR_
State Total,0,1990,MR_15_19,15.8,15_19,MR_
State Total,0,1990,MR_20_24,34.9,20_24,MR_
State Total,0,1990,MR_25_29,50,25_29,MR_
State Total,0,1990,MR_30_34,38.8,30_34,MR_
State Total,0,1990,MR_35_39,24,35_39,MR_
State Total,0,1990,MR_40_44,15.2,40_44,MR_
State Total,0,1990,MR_45_49,10.8,45_49,MR_
State Total,0,1990,MR_50_54,7.5,50_54,MR_
State Total,0,1990,MR_55_59,5.4,55_59,MR_
State Total,0,1990,MR_60_64,3,60_64,MR_
State Total,0,1990,MR_65_69,2,65_69,MR_
State Total,0,1990,MR_70_74,1.8,70_74,MR_
State Total,0,1990,Mig_00_04,20484,00_04,Mig
State Total,0,1990,Mig_05_09,45287,05_09,Mig
State Total,0,1990,Mig_10_14,41219,10_14,Mig
State Total,0,1990,Mig_15_19,40900,15_19,Mig
State Total,0,1990,Mig_20_24,78580,20_24,Mig
State Total,0,1990,Mig_25_29,110525,25_29,Mig
State Total,0,1990,Mig_30_34,92843,30_34,Mig
State Total,0,1990,Mig_35_39,71203,35_39,Mig
State Total,0,1990,Mig_40_44,49315,40_44,Mig
State Total,0,1990,Mig_45_49,33020,45_49,Mig
State Total,0,1990,Mig_50_54,19617,50_54,Mig
State Total,0,1990,Mig_55_59,10047,55_59,Mig
State Total,0,1990,Mig_60_64,4346,60_64,Mig
State Total,0,1990,Mig_65_69,2439,65_69,Mig
State Total,0,1990,Mig_70_74,1924,70_74,Mig
State Total,0,1990,Pop_00_04,288320,00_04,Pop
State Total,0,1990,Pop_05_09,267332,05_09,Pop
State Total,0,1990,Pop_10_14,266086,10_14,Pop
State Total,0,1990,Pop_15_19,258581,15_19,Pop
State Total,0,1990,Pop_20_24,224615,20_24,Pop
State Total,0,1990,Pop_25_29,220953,25_29,Pop
State Total,0,1990,Pop_30_34,238742,30_34,Pop
State Total,0,1990,Pop_35_39,295673,35_39,Pop
State Total,0,1990,Pop_40_44,322340,40_44,Pop
State Total,0,1990,Pop_45_49,302955,45_49,Pop
State Total,0,1990,Pop_50_54,258417,50_54,Pop
State Total,0,1990,Pop_55_59,185937,55_59,Pop
State Total,0,1990,Pop_60_64,140719,60_64,Pop
State Total,0,1990,Pop_65_69,117932,65_69,Pop
State Total,0,1990,Pop_70_74,102252,70_74,Pop
Gunnison,51,1990,MR_00_04,11.3,00_04,MR_
Gunnison,51,1990,MR_05_09,12.8,05_09,MR_
Gunnison,51,1990,MR_10_14,5.6,10_14,MR_
Gunnison,51,1990,MR_15_19,89,15_19,MR_
Gunnison,51,1990,MR_20_24,307.4,20_24,MR_
Gunnison,51,1990,MR_25_29,23.1,25_29,MR_
Gunnison,51,1990,MR_30_34,-24.1,30_34,MR_
Gunnison,51,1990,MR_35_39,8.8,35_39,MR_
Gunnison,51,1990,MR_40_44,9.6,40_44,MR_
Gunnison,51,1990,MR_45_49,19.5,45_49,MR_
Gunnison,51,1990,MR_50_54,12.8,50_54,MR_
Gunnison,51,1990,MR_55_59,18.4,55_59,MR_
Gunnison,51,1990,MR_60_64,12.7,60_64,MR_
Gunnison,51,1990,MR_65_69,3.7,65_69,MR_
Gunnison,51,1990,MR_70_74,3.5,70_74,MR_
Gunnison,51,1990,Mig_00_04,68,00_04,Mig
Gunnison,51,1990,Mig_05_09,77,05_09,Mig
Gunnison,51,1990,Mig_10_14,39,10_14,Mig
Gunnison,51,1990,Mig_15_19,582,15_19,Mig
Gunnison,51,1990,Mig_20_24,1622,20_24,Mig
Gunnison,51,1990,Mig_25_29,272,25_29,Mig
Gunnison,51,1990,Mig_30_34,-366,30_34,Mig
Gunnison,51,1990,Mig_35_39,82,35_39,Mig
Gunnison,51,1990,Mig_40_44,94,40_44,Mig
Gunnison,51,1990,Mig_45_49,187,45_49,Mig
Gunnison,51,1990,Mig_50_54,99,50_54,Mig
Gunnison,51,1990,Mig_55_59,93,55_59,Mig
Gunnison,51,1990,Mig_60_64,46,60_64,Mig
Gunnison,51,1990,Mig_65_69,11,65_69,Mig
Gunnison,51,1990,Mig_70_74,9,70_74,Mig
Gunnison,51,1990,Pop_00_04,602,00_04,Pop
Gunnison,51,1990,Pop_05_09,604,05_09,Pop
Gunnison,51,1990,Pop_10_14,706,10_14,Pop
Gunnison,51,1990,Pop_15_19,654,15_19,Pop
Gunnison,51,1990,Pop_20_24,527,20_24,Pop
Gunnison,51,1990,Pop_25_29,1177,25_29,Pop
Gunnison,51,1990,Pop_30_34,1517,30_34,Pop
Gunnison,51,1990,Pop_35_39,930,35_39,Pop
Gunnison,51,1990,Pop_40_44,976,40_44,Pop
Gunnison,51,1990,Pop_45_49,961,45_49,Pop
Gunnison,51,1990,Pop_50_54,769,50_54,Pop
Gunnison,51,1990,Pop_55_59,509,55_59,Pop
Gunnison,51,1990,Pop_60_64,362,60_64,Pop
Gunnison,51,1990,Pop_65_69,314,65_69,Pop
Gunnison,51,1990,Pop_70_74,262,70_74,Pop
Adams,1,1990,MR_00_04,23,00_04,MR_
Adams,1,1990,MR_05_09,26.8,05_09,MR_
Adams,1,1990,MR_10_14,13,10_14,MR_
Adams,1,1990,MR_15_19,9.7,15_19,MR_
Adams,1,1990,MR_20_24,36.6,20_24,MR_
Adams,1,1990,MR_25_29,71.7,25_29,MR_
Adams,1,1990,MR_30_34,64.2,30_34,MR_
Adams,1,1990,MR_35_39,23.6,35_39,MR_
Adams,1,1990,MR_40_44,10.4,40_44,MR_
Adams,1,1990,MR_45_49,6.7,45_49,MR_
Adams,1,1990,MR_50_54,8.7,50_54,MR_
Adams,1,1990,MR_55_59,5.3,55_59,MR_
Adams,1,1990,MR_60_64,-2.2,60_64,MR_
Adams,1,1990,MR_65_69,-5.3,65_69,MR_
Adams,1,1990,MR_70_74,-3.9,70_74,MR_
Adams,1,1990,Mig_00_04,5951,00_04,Mig
Adams,1,1990,Mig_05_09,6377,05_09,Mig
Adams,1,1990,Mig_10_14,3140,10_14,Mig
Adams,1,1990,Mig_15_19,2278,15_19,Mig
Adams,1,1990,Mig_20_24,7194,20_24,Mig
Adams,1,1990,Mig_25_29,12954,25_29,Mig
Adams,1,1990,Mig_30_34,12135,30_34,Mig
Adams,1,1990,Mig_35_39,6131,35_39,Mig
Adams,1,1990,Mig_40_44,2785,40_44,Mig
Adams,1,1990,Mig_45_49,1551,45_49,Mig
Adams,1,1990,Mig_50_54,1632,50_54,Mig
Adams,1,1990,Mig_55_59,741,55_59,Mig
Adams,1,1990,Mig_60_64,-259,60_64,Mig
Adams,1,1990,Mig_65_69,-523,65_69,Mig
Adams,1,1990,Mig_70_74,-311,70_74,Mig
Adams,1,1990,Pop_00_04,25790,00_04,Pop
Adams,1,1990,Pop_05_09,23765,05_09,Pop
Adams,1,1990,Pop_10_14,24073,10_14,Pop
Adams,1,1990,Pop_15_19,23352,15_19,Pop
Adams,1,1990,Pop_20_24,19640,20_24,Pop
Adams,1,1990,Pop_25_29,18060,25_29,Pop
Adams,1,1990,Pop_30_34,18898,30_34,Pop
Adams,1,1990,Pop_35_39,25935,35_39,Pop
Adams,1,1990,Pop_40_44,26732,40_44,Pop
Adams,1,1990,Pop_45_49,22819,45_49,Pop
Adams,1,1990,Pop_50_54,18662,50_54,Pop
Adams,1,1990,Pop_55_59,13824,55_59,Pop
Adams,1,1990,Pop_60_64,11517,60_64,Pop
Adams,1,1990,Pop_65_69,9811,65_69,Pop
Adams,1,1990,Pop_70_74,7906,70_74,Pop
Alamosa,3,1990,MR_00_04,-2.5,00_04,MR_
Alamosa,3,1990,MR_05_09,-4.2,05_09,MR_
Alamosa,3,1990,MR_10_14,-4.3,10_14,MR_
Alamosa,3,1990,MR_15_19,28.5,15_19,MR_
Alamosa,3,1990,MR_20_24,40.9,20_24,MR_
Alamosa,3,1990,MR_25_29,-27.8,25_29,MR_
Alamosa,3,1990,MR_30_34,-38.4,30_34,MR_
Alamosa,3,1990,MR_35_39,-4.7,35_39,MR_
Alamosa,3,1990,MR_40_44,6.1,40_44,MR_
Alamosa,3,1990,MR_45_49,-0.2,45_49,MR_
Alamosa,3,1990,MR_50_54,2.8,50_54,MR_
Alamosa,3,1990,MR_55_59,-4.4,55_59,MR_
Alamosa,3,1990,MR_60_64,-3.4,60_64,MR_
Alamosa,3,1990,MR_65_69,1,65_69,MR_
Alamosa,3,1990,MR_70_74,-7.6,70_74,MR_
Alamosa,3,1990,Mig_00_04,-28,00_04,Mig
Alamosa,3,1990,Mig_05_09,-51,05_09,Mig
Alamosa,3,1990,Mig_10_14,-53,10_14,Mig
Alamosa,3,1990,Mig_15_19,339,15_19,Mig
Alamosa,3,1990,Mig_20_24,435,20_24,Mig
Alamosa,3,1990,Mig_25_29,-365,25_29,Mig
Alamosa,3,1990,Mig_30_34,-554,30_34,Mig
Alamosa,3,1990,Mig_35_39,-51,35_39,Mig
Alamosa,3,1990,Mig_40_44,66,40_44,Mig
Alamosa,3,1990,Mig_45_49,-3,45_49,Mig
Alamosa,3,1990,Mig_50_54,25,50_54,Mig
Alamosa,3,1990,Mig_55_59,-29,55_59,Mig
Alamosa,3,1990,Mig_60_64,-18,60_64,Mig
Alamosa,3,1990,Mig_65_69,4,65_69,Mig
Alamosa,3,1990,Mig_70_74,-28,70_74,Mig
Alamosa,3,1990,Pop_00_04,1108,00_04,Pop
Alamosa,3,1990,Pop_05_09,1222,05_09,Pop
Alamosa,3,1990,Pop_10_14,1234,10_14,Pop
Alamosa,3,1990,Pop_15_19,1186,15_19,Pop
Alamosa,3,1990,Pop_20_24,1063,20_24,Pop
Alamosa,3,1990,Pop_25_29,1311,25_29,Pop
Alamosa,3,1990,Pop_30_34,1441,30_34,Pop
Alamosa,3,1990,Pop_35_39,1087,35_39,Pop
Alamosa,3,1990,Pop_40_44,1080,40_44,Pop
Alamosa,3,1990,Pop_45_49,1072,45_49,Pop
Alamosa,3,1990,Pop_50_54,880,50_54,Pop
Alamosa,3,1990,Pop_55_59,652,55_59,Pop
Alamosa,3,1990,Pop_60_64,533,60_64,Pop
Alamosa,3,1990,Pop_65_69,423,65_69,Pop
Alamosa,3,1990,Pop_70_74,366,70_74,Pop
Arapahoe,5,1990,MR_00_04,9.8,00_04,MR_
Arapahoe,5,1990,MR_05_09,17.9,05_09,MR_
Arapahoe,5,1990,MR_10_14,16.2,10_14,MR_
Arapahoe,5,1990,MR_15_19,4,15_19,MR_
Arapahoe,5,1990,MR_20_24,7.9,20_24,MR_
Arapahoe,5,1990,MR_25_29,48.8,25_29,MR_
Arapahoe,5,1990,MR_30_34,51.4,30_34,MR_
Arapahoe,5,1990,MR_35_39,14.6,35_39,MR_
Arapahoe,5,1990,MR_40_44,9.8,40_44,MR_
Arapahoe,5,1990,MR_45_49,4.8,45_49,MR_
Arapahoe,5,1990,MR_50_54,-4.9,50_54,MR_
Arapahoe,5,1990,MR_55_59,-10.9,55_59,MR_
Arapahoe,5,1990,MR_60_64,-11.1,60_64,MR_
Arapahoe,5,1990,MR_65_69,-11,65_69,MR_
Arapahoe,5,1990,MR_70_74,-3.9,70_74,MR_
Arapahoe,5,1990,Mig_00_04,3118,00_04,Mig
Arapahoe,5,1990,Mig_05_09,5581,05_09,Mig
Arapahoe,5,1990,Mig_10_14,5213,10_14,Mig
Arapahoe,5,1990,Mig_15_19,1300,15_19,Mig
Arapahoe,5,1990,Mig_20_24,2187,20_24,Mig
Arapahoe,5,1990,Mig_25_29,12344,25_29,Mig
Arapahoe,5,1990,Mig_30_34,12815,30_34,Mig
Arapahoe,5,1990,Mig_35_39,5395,35_39,Mig
Arapahoe,5,1990,Mig_40_44,3943,40_44,Mig
Arapahoe,5,1990,Mig_45_49,1853,45_49,Mig
Arapahoe,5,1990,Mig_50_54,-1750,50_54,Mig
Arapahoe,5,1990,Mig_55_59,-2740,55_59,Mig
Arapahoe,5,1990,Mig_60_64,-1961,60_64,Mig
Arapahoe,5,1990,Mig_65_69,-1500,65_69,Mig
Arapahoe,5,1990,Mig_70_74,-427,70_74,Mig
Arapahoe,5,1990,Pop_00_04,31791,00_04,Pop
Arapahoe,5,1990,Pop_05_09,31154,05_09,Pop
Arapahoe,5,1990,Pop_10_14,32130,10_14,Pop
Arapahoe,5,1990,Pop_15_19,31818,15_19,Pop
Arapahoe,5,1990,Pop_20_24,27626,20_24,Pop
Arapahoe,5,1990,Pop_25_29,25283,25_29,Pop
Arapahoe,5,1990,Pop_30_34,24922,30_34,Pop
Arapahoe,5,1990,Pop_35_39,36771,35_39,Pop
Arapahoe,5,1990,Pop_40_44,40011,40_44,Pop
Arapahoe,5,1990,Pop_45_49,38542,45_49,Pop
Arapahoe,5,1990,Pop_50_54,35501,50_54,Pop
Arapahoe,5,1990,Pop_55_59,25112,55_59,Pop
Arapahoe,5,1990,Pop_60_64,17608,60_64,Pop
Arapahoe,5,1990,Pop_65_69,13537,65_69,Pop
Arapahoe,5,1990,Pop_70_74,10785,70_74,Pop
Archuleta,7,1990,MR_00_04,24.2,00_04,MR_
Archuleta,7,1990,MR_05_09,93.6,05_09,MR_
Archuleta,7,1990,MR_10_14,66.4,10_14,MR_
Archuleta,7,1990,MR_15_19,44.2,15_19,MR_
Archuleta,7,1990,MR_20_24,-7.4,20_24,MR_
Archuleta,7,1990,MR_25_29,38.7,25_29,MR_
Archuleta,7,1990,MR_30_34,141.3,30_34,MR_
Archuleta,7,1990,MR_35_39,144.9,35_39,MR_
Archuleta,7,1990,MR_40_44,101.7,40_44,MR_
Archuleta,7,1990,MR_45_49,94,45_49,MR_
Archuleta,7,1990,MR_50_54,106.6,50_54,MR_
Archuleta,7,1990,MR_55_59,128,55_59,MR_
Archuleta,7,1990,MR_60_64,114.2,60_64,MR_
Archuleta,7,1990,MR_65_69,93.6,65_69,MR_
Archuleta,7,1990,MR_70_74,16,70_74,MR_
Archuleta,7,1990,Mig_00_04,108,00_04,Mig
Archuleta,7,1990,Mig_05_09,327,05_09,Mig
Archuleta,7,1990,Mig_10_14,317,10_14,Mig
Archuleta,7,1990,Mig_15_19,221,15_19,Mig
Archuleta,7,1990,Mig_20_24,-32,20_24,Mig
Archuleta,7,1990,Mig_25_29,127,25_29,Mig
Archuleta,7,1990,Mig_30_34,284,30_34,Mig
Archuleta,7,1990,Mig_35_39,450,35_39,Mig
Archuleta,7,1990,Mig_40_44,450,40_44,Mig
Archuleta,7,1990,Mig_45_49,460,45_49,Mig
Archuleta,7,1990,Mig_50_54,447,50_54,Mig
Archuleta,7,1990,Mig_55_59,396,55_59,Mig
Archuleta,7,1990,Mig_60_64,274,60_64,Mig
Archuleta,7,1990,Mig_65_69,222,65_69,Mig
Archuleta,7,1990,Mig_70_74,48,70_74,Mig
Archuleta,7,1990,Pop_00_04,447,00_04,Pop
Archuleta,7,1990,Pop_05_09,350,05_09,Pop
Archuleta,7,1990,Pop_10_14,478,10_14,Pop
Archuleta,7,1990,Pop_15_19,501,15_19,Pop
Archuleta,7,1990,Pop_20_24,432,20_24,Pop
Archuleta,7,1990,Pop_25_29,329,25_29,Pop
Archuleta,7,1990,Pop_30_34,201,30_34,Pop
Archuleta,7,1990,Pop_35_39,310,35_39,Pop
Archuleta,7,1990,Pop_40_44,442,40_44,Pop
Archuleta,7,1990,Pop_45_49,490,45_49,Pop
Archuleta,7,1990,Pop_50_54,419,50_54,Pop
Archuleta,7,1990,Pop_55_59,309,55_59,Pop
Archuleta,7,1990,Pop_60_64,240,60_64,Pop
Archuleta,7,1990,Pop_65_69,237,65_69,Pop
Archuleta,7,1990,Pop_70_74,298,70_74,Pop
Boulder,13,1990,MR_00_04,8.1,00_04,MR_
Boulder,13,1990,MR_05_09,17.8,05_09,MR_
Boulder,13,1990,MR_10_14,16.6,10_14,MR_
Boulder,13,1990,MR_15_19,39.6,15_19,MR_
Boulder,13,1990,MR_20_24,107.7,20_24,MR_
Boulder,13,1990,MR_25_29,41.8,25_29,MR_
Boulder,13,1990,MR_30_34,-3.3,30_34,MR_
Boulder,13,1990,MR_35_39,16,35_39,MR_
Boulder,13,1990,MR_40_44,10.8,40_44,MR_
Boulder,13,1990,MR_45_49,5.1,45_49,MR_
Boulder,13,1990,MR_50_54,0.4,50_54,MR_
Boulder,13,1990,MR_55_59,-6.3,55_59,MR_
Boulder,13,1990,MR_60_64,-10.7,60_64,MR_
Boulder,13,1990,MR_65_69,-8.5,65_69,MR_
Boulder,13,1990,MR_70_74,-3.7,70_74,MR_
Boulder,13,1990,Mig_00_04,1369,00_04,Mig
Boulder,13,1990,Mig_05_09,2867,05_09,Mig
Boulder,13,1990,Mig_10_14,2729,10_14,Mig
Boulder,13,1990,Mig_15_19,6164,15_19,Mig
Boulder,13,1990,Mig_20_24,14066,20_24,Mig
Boulder,13,1990,Mig_25_29,6990,25_29,Mig
Boulder,13,1990,Mig_30_34,-779,30_34,Mig
Boulder,13,1990,Mig_35_39,3411,35_39,Mig
Boulder,13,1990,Mig_40_44,2570,40_44,Mig
Boulder,13,1990,Mig_45_49,1177,45_49,Mig
Boulder,13,1990,Mig_50_54,96,50_54,Mig
Boulder,13,1990,Mig_55_59,-844,55_59,Mig
Boulder,13,1990,Mig_60_64,-1032,60_64,Mig
Boulder,13,1990,Mig_65_69,-617,65_69,Mig
Boulder,13,1990,Mig_70_74,-213,70_74,Mig
Boulder,13,1990,Pop_00_04,16758,00_04,Pop
Boulder,13,1990,Pop_05_09,16052,05_09,Pop
Boulder,13,1990,Pop_10_14,16382,10_14,Pop
Boulder,13,1990,Pop_15_19,15551,15_19,Pop
Boulder,13,1990,Pop_20_24,13057,20_24,Pop
Boulder,13,1990,Pop_25_29,16710,25_29,Pop
Boulder,13,1990,Pop_30_34,23382,30_34,Pop
Boulder,13,1990,Pop_35_39,21274,35_39,Pop
Boulder,13,1990,Pop_40_44,23720,40_44,Pop
Boulder,13,1990,Pop_45_49,22915,45_49,Pop
Boulder,13,1990,Pop_50_54,19365,50_54,Pop
Boulder,13,1990,Pop_55_59,13354,55_59,Pop
Boulder,13,1990,Pop_60_64,9559,60_64,Pop
Boulder,13,1990,Pop_65_69,7198,65_69,Pop
Boulder,13,1990,Pop_70_74,5642,70_74,Pop
Chaffee,15,1990,MR_00_04,17,00_04,MR_
Chaffee,15,1990,MR_05_09,36.9,05_09,MR_
Chaffee,15,1990,MR_10_14,32,10_14,MR_
Chaffee,15,1990,MR_15_19,12.6,15_19,MR_
Chaffee,15,1990,MR_20_24,5.5,20_24,MR_
Chaffee,15,1990,MR_25_29,35.6,25_29,MR_
Chaffee,15,1990,MR_30_34,23.9,30_34,MR_
Chaffee,15,1990,MR_35_39,32.1,35_39,MR_
Chaffee,15,1990,MR_40_44,29.1,40_44,MR_
Chaffee,15,1990,MR_45_49,35.3,45_49,MR_
Chaffee,15,1990,MR_50_54,31.1,50_54,MR_
Chaffee,15,1990,MR_55_59,46.6,55_59,MR_
Chaffee,15,1990,MR_60_64,40.2,60_64,MR_
Chaffee,15,1990,MR_65_69,46,65_69,MR_
Chaffee,15,1990,MR_70_74,27.7,70_74,MR_
Chaffee,15,1990,Mig_00_04,109,00_04,Mig
Chaffee,15,1990,Mig_05_09,229,05_09,Mig
Chaffee,15,1990,Mig_10_14,234,10_14,Mig
Chaffee,15,1990,Mig_15_19,109,15_19,Mig
Chaffee,15,1990,Mig_20_24,47,20_24,Mig
Chaffee,15,1990,Mig_25_29,265,25_29,Mig
Chaffee,15,1990,Mig_30_34,184,30_34,Mig
Chaffee,15,1990,Mig_35_39,303,35_39,Mig
Chaffee,15,1990,Mig_40_44,301,40_44,Mig
Chaffee,15,1990,Mig_45_49,353,45_49,Mig
Chaffee,15,1990,Mig_50_54,295,50_54,Mig
Chaffee,15,1990,Mig_55_59,322,55_59,Mig
Chaffee,15,1990,Mig_60_64,245,60_64,Mig
Chaffee,15,1990,Mig_65_69,263,65_69,Mig
Chaffee,15,1990,Mig_70_74,163,70_74,Mig
Chaffee,15,1990,Pop_00_04,640,00_04,Pop
Chaffee,15,1990,Pop_05_09,620,05_09,Pop
Chaffee,15,1990,Pop_10_14,733,10_14,Pop
Chaffee,15,1990,Pop_15_19,866,15_19,Pop
Chaffee,15,1990,Pop_20_24,857,20_24,Pop
Chaffee,15,1990,Pop_25_29,743,25_29,Pop
Chaffee,15,1990,Pop_30_34,771,30_34,Pop
Chaffee,15,1990,Pop_35_39,944,35_39,Pop
Chaffee,15,1990,Pop_40_44,1034,40_44,Pop
Chaffee,15,1990,Pop_45_49,998,45_49,Pop
Chaffee,15,1990,Pop_50_54,947,50_54,Pop
Chaffee,15,1990,Pop_55_59,692,55_59,Pop
Chaffee,15,1990,Pop_60_64,608,60_64,Pop
Chaffee,15,1990,Pop_65_69,571,65_69,Pop
Chaffee,15,1990,Pop_70_74,590,70_74,Pop
Cheyenne,17,1990,MR_00_04,8.5,00_04,MR_
Cheyenne,17,1990,MR_05_09,-6.9,05_09,MR_
Cheyenne,17,1990,MR_10_14,-7.1,10_14,MR_
Cheyenne,17,1990,MR_15_19,-19.7,15_19,MR_
Cheyenne,17,1990,MR_20_24,-50.8,20_24,MR_
Cheyenne,17,1990,MR_25_29,-28.2,25_29,MR_
Cheyenne,17,1990,MR_30_34,6.2,30_34,MR_
Cheyenne,17,1990,MR_35_39,-17.8,35_39,MR_
Cheyenne,17,1990,MR_40_44,2.5,40_44,MR_
Cheyenne,17,1990,MR_45_49,-5.1,45_49,MR_
Cheyenne,17,1990,MR_50_54,-4.1,50_54,MR_
Cheyenne,17,1990,MR_55_59,-6.9,55_59,MR_
Cheyenne,17,1990,MR_60_64,-10.6,60_64,MR_
Cheyenne,17,1990,MR_65_69,7.4,65_69,MR_
Cheyenne,17,1990,MR_70_74,-15.7,70_74,MR_
Cheyenne,17,1990,Mig_00_04,11,00_04,Mig
Cheyenne,17,1990,Mig_05_09,-11,05_09,Mig
Cheyenne,17,1990,Mig_10_14,-16,10_14,Mig
Cheyenne,17,1990,Mig_15_19,-46,15_19,Mig
Cheyenne,17,1990,Mig_20_24,-99,20_24,Mig
Cheyenne,17,1990,Mig_25_29,-38,25_29,Mig
Cheyenne,17,1990,Mig_30_34,6,30_34,Mig
Cheyenne,17,1990,Mig_35_39,-42,35_39,Mig
Cheyenne,17,1990,Mig_40_44,4,40_44,Mig
Cheyenne,17,1990,Mig_45_49,-9,45_49,Mig
Cheyenne,17,1990,Mig_50_54,-5,50_54,Mig
